-2.000000000000000000e+00 2.676760120656559864e-04 2.676968457416903781e-04
-1.979999999999999982e+00 3.138695139865597342e-04 2.988291871997236803e-04
-1.959999999999999964e+00 3.674463563882013448e-04 3.744638729935297972e-04
-1.939999999999999947e+00 4.294809295764280815e-04 4.612198805169554806e-04
-1.919999999999999929e+00 5.011860247163859835e-04 5.605753293844272910e-04
-1.899999999999999911e+00 5.839277964603905137e-04 6.741694736082532715e-04
-1.879999999999999893e+00 6.792419106427115445e-04 8.038188620467123140e-04
-1.859999999999999876e+00 7.888509074014388297e-04 9.515342653408963638e-04
-1.840000000000000080e+00 9.146828004396014228e-04 1.119538424514540274e-03
-1.820000000000000062e+00 1.058890921612999072e-03 1.310284646779778274e-03
-1.800000000000000044e+00 1.223875006501768227e-03 1.526476250082250616e-03
-1.780000000000000027e+00 1.412303500971279820e-03 1.771086836453341761e-03
-1.760000000000000009e+00 1.627137050857892188e-03 2.047381353642397511e-03
-1.739999999999999991e+00 1.871653116751652648e-03 2.358937883822478931e-03
-1.719999999999999973e+00 2.149471633343893410e-03 2.709670076839356453e-03
-1.699999999999999956e+00 2.464581607948386054e-03 3.103850123178892445e-03
-1.679999999999999938e+00 2.821368525614151909e-03 3.546132138386448151e-03
-1.659999999999999920e+00 3.224642398793314563e-03 4.041575806012949468e-03
-1.640000000000000124e+00 3.679666267924899987e-03 4.595670100295488544e-03
-1.620000000000000107e+00 4.192184925715262966e-03 5.214356882783642913e-03
-1.600000000000000089e+00 4.768453602566761866e-03 5.904054139133809234e-03
-1.580000000000000071e+00 5.415266313820396929e-03 6.671678593507486543e-03
-1.560000000000000053e+00 6.139983531593406346e-03 7.524667408675497597e-03
-1.540000000000000036e+00 6.950558805437304435e-03 8.470998650351883874e-03
-1.520000000000000018e+00 7.855563917313701863e-03 9.519210164816426303e-03
-1.500000000000000000e+00 8.864212118054574582e-03 1.067841648994278213e-02
-1.479999999999999982e+00 9.986378955180532507e-03 1.195832339179181067e-02
-1.459999999999999964e+00 1.123262016640364999e-02 1.336923959246715324e-02
-1.439999999999999947e+00 1.261418608011204666e-02 1.492208523052012369e-02
-1.419999999999999929e+00 1.414303193445174897e-02 1.662839657343305813e-02
-1.399999999999999911e+00 1.583182350116598552e-02 1.850032648324206538e-02
-1.379999999999999893e+00 1.769393738004244529e-02 2.055064012185004590e-02
-1.359999999999999876e+00 1.974345531560059083e-02 2.279270537272060776e-02
-1.339999999999999858e+00 2.199515188048330877e-02 2.524047745113969926e-02
-1.319999999999999840e+00 2.446447487085639388e-02 2.790847717679402831e-02
-1.299999999999999822e+00 2.716751776890035872e-02 3.081176239074601142e-02
-1.280000000000000027e+00 3.012098364709569001e-02 3.396589201466462121e-02
-1.260000000000000009e+00 3.334213991928653559e-02 3.738688227404628889e-02
-1.239999999999999991e+00 3.684876338520461092e-02 4.109115463972366766e-02
-1.219999999999999973e+00 4.065907506888488676e-02 4.509547508374149583e-02
-1.199999999999999956e+00 4.479166441770966040e-02 4.941688429712077363e-02
-1.179999999999999938e+00 4.926540250803045778e-02 5.407261857847828201e-02
-1.160000000000000142e+00 5.409934399560629992e-02 5.908002117414258569e-02
-1.140000000000000124e+00 5.931261765443181927e-02 6.445644393239760572e-02
-1.120000000000000107e+00 6.492430546565325367e-02 7.021913922672887165e-02
-1.100000000000000089e+00 7.095331034869685471e-02 7.638514220521364084e-02
-1.080000000000000071e+00 7.741821276870662627e-02 8.297114353507345497e-02
-1.060000000000000053e+00 8.433711660689761913e-02 8.999335293228986898e-02
